Email_ID,Custom_ID,Solution,Unit,편명,Date,Priority,Alert_type,Message_Number,Work Detail Keyword,ATA_from_Alert,POS_ESN,Plainbody,ASMR,Attachment,Severity,Type,Department,Organization,ATA,ATA_Detail,Trouble Shooting Recommendation,[CHK] NR_Required,[CHK] EngineerReview,Engineer_Comment,MCPI_Plan,Alert Type,NR Priority,NR Number,NR Creation Date,수행 일자,점검 결과,Cost,ATA (2-Letter),Ref_KEY,AC_Type,HL_No.,Status,Folder_ID,Shop Finding,DOC_URL
18d31edf768db6d8,787_HL7208_AHM_Tue Jan 23 2024 01:08:12 GMT+0900 (Korean Standard Time),AHM,787_HL7208,KE961,2024. 1. 23,MEDIUM,Alert-Service,32-0009-S090,MLG TIRE PRESSURE 1 BELOW THE SERVICING LIMIT (32-0009-S090),,,MLG TIRE PRESSURE 1 BELOW THE SERVICING LIMIT (32-0009-S090),N/A,,Minor,,,,,,,FALSE,TRUE,자체 Trend 확인 결과 정상으로 Monitoring,,No Action,,,,2024. 1. 22,,,32,787_HL72082024-01-23 02:07:26,787,HL7208,Closed,,N/A,
18d34f09d7c33b64,787_HL8085_AHM_Tue Jan 23 2024 15:09:58 GMT+0900 (Korean Standard Time),AHM,787_HL8085,KE946,2024. 1. 23,HIGH,Alert-Service,32-0031-S110,MLG BRAKE 1 APPROACHING WEAR LIMIT (32-0031-S110),,,MLG BRAKE 1 APPROACHING WEAR LIMIT (32-0031-S110),N/A,,Minor,,,,,,,FALSE,TRUE,Service Information 기 발행 (2024-01-13),,Service Information,,,,2024. 1. 23,,,32,787_HL80852024-01-23 16:08:02,787,HL8085,Closed,,N/A,
18d34d3861a0d529,787_HL7208_AHM_Tue Jan 23 2024 14:38:13 GMT+0900 (Korean Standard Time),AHM,787_HL7208,KE962,2024. 1. 23,HIGH,Alert-Service,32-0033-S110,MLG BRAKE 3 APPROACHING WEAR LIMIT (32-0033-S110),,,MLG BRAKE 3 APPROACHING WEAR LIMIT (32-0033-S110),N/A,,Minor,,,,,,,FALSE,TRUE,[김민석] Service Information 발행 완료,,Service Information,,,,2024. 1. 23,[김민석] Service Information 발행 완료,,32,787_HL72082024-01-23 15:07:54,787,HL7208,Closed,,N/A,
18d32dcec61042bf,787_HL7207_AHM_Tue Jan 23 2024 05:29:13 GMT+0900 (Korean Standard Time),AHM,787_HL7207,KE647,2024. 1. 23,MEDIUM,Alert-Service,32-0011-S090,MLG TIRE PRESSURE 3 BELOW SERVICING LIMIT (32-0011-S090),,,MLG TIRE PRESSURE 3 BELOW SERVICING LIMIT (32-0011-S090),N/A,,Minor,,,,,,,FALSE,TRUE,자체 Trend 확인 결과 정상으로 Monitoring,,No Action,,,,2024. 1. 22,,,32,787_HL72072024-01-23 06:26:26,787,HL7207,Closed,,N/A,
83452024-01-22 14:17:56,,KAL,787_HL8345,KE0000,2024. 1. 22,,,787-KAL-26-001,"Engine Fire Detector (Left Aft Core - L ENG CH A,B) Resistance Fluctuation",,,"Engine Fire Detector (Left Aft Core - L ENG CH A,B) Resistance Fluctuation",,,,,,,,,,TRUE,TRUE,"- Detail Wiring 점검 (M2611023 ~ D80012/D80013 ~ DM2611101P03/P04)
- Wiring 점검 결과 정상일 경우 Connector Cleaning 이후 작업 종료",1/25D 수행 완료,Predictive Alert,MID,11807960,2024. 1. 22,2024. 1. 25,"1. D800012P,D80013P / Fire DET A,B 간 Wiring CHK Normal. 
2. ELEC' Plug Cleaned & GRD CHK Normal.                                [작업자 : 양안승] 
 <System Comment> Monitoring 후 1 Month 경과하여 자동 종결",0,26,83452024-01-22 14:17:56,787,HL8345,Closed,,Dupe,
18d25b8cef55cfea,787_HL8084_AHM_Sat Jan 20 2024 16:14:42 GMT+0900 (Korean Standard Time),AHM,787_HL8084,KE74,2024. 1. 20,MEDIUM,Alert-Service,32-0017-S090,LEFT NLG TIRE PRESSURE BELOW SERVICING LIMIT (32-0017-S090),,,LEFT NLG TIRE PRESSURE BELOW SERVICING LIMIT (32-0017-S090),N/A,,Minor,,,,,,,FALSE,TRUE,Service Information Email Sent,,Service Information,,,,2024. 1. 20,,,32,787_HL80842024-01-20 17:02:28,787,HL8084,Closed,,N/A,https://docs.google.com/open?id=1kPe4F4Iqn1AOgdbm2sD2-qVEK7A2xyb3SoTXyl9Sqbw
18d23c7f2ad195a3,787_HL7208_AHM_Sat Jan 20 2024 07:11:59 GMT+0900 (Korean Standard Time),AHM,787_HL7208,KE672,2024. 1. 20,,Alert-System,24-1003-S250,R1 VFSG OIL NEEDS SERVICING (24-1003-S250),,,R1 VFSG OIL NEEDS SERVICING (24-1003-S250),N/A,,Minor,,,,,,,FALSE,TRUE,Service Information Email Sent,,Service Information,,,,2024. 1. 20,,0,24,787_HL72082024-01-20 08:04:08,787,HL7208,Closed,,N/A,https://docs.google.com/open?id=1xJvRepPJxogSOQh_YMnWy2et4_-tf4-qg_sA5WSt5fs
220_HL7201Fri Jan 19 2024 14:12:09 GMT+0900 (Korean Standard Time),,KAL,220_HL7201, KE1083,2024. 1. 19,,,220-KAL-32-001,No.1 Brake Approaching Wear Limit Again (98%),,,No.1 Brake Approaching Wear Limit Again (98%),,,,,,,,,,FALSE,TRUE,[AMS SYS' MSG] Service Information 자동 발송 완료,,Service Information,,,,2024. 1. 19,[AMS SYS' MSG] 자동 종결,,32,220_HL7201Fri Jan 19 2024 14:12:09 GMT+0900 (Korean Standard Time),220,HL7201,Closed,,N/A,
80822024-01-19 10:20:48,,KAL,787_HL8082,KE091,2024. 1. 19,,,787-KAL-29-001,RIGHT EDP CASE DRAIN FILTER EXCEEDING SERVICE LIMIT,,,RIGHT EDP CASE DRAIN FILTER EXCEEDING SERVICE LIMIT,,,,,,,,,,TRUE,TRUE,"AHM, KAL 모델에서 Pickup 안되고 바로 MMSG 발생.
작업요청 mail 발송.",1/23N 수행 완료,Predictive Alert,MID,11800112,2024. 1. 19,2024. 1. 23,"EDP 교환 및 Flushing 수행 완료

<2/24>
 ￮ Filter 교환 후 Trend 정상

<Shop Finding>
RECEIVING INSPECTION;
1. METALLIC DEBRIS OBSERVED AT CASE PORT.
RECEIVING TEST:
1. UNABLE TO PERFORM TEARDOWN INSPECTION
1. BEAR11,, CRADLE Pm 26178 TORN ON SURFACE
2. SHAFT SEAL SUB ASSY P/N 24650 ALL COMPONENTS WORN
3. INTERNAL DRIVE SHAFT P/N 26146 WORN ON DIAMETER ( NOSE SEAL MATING DIAMETER)
4. RATE PISTON P/N 26147 STEP ON FLAT END
5. SPRING HELICAL COMPRESSION P/N 24760 , TO BE REPLACE WITH P/N 27659
6. BARREL P/N 26135, TO BE REPLACE WITH P/N 27664
7. PORT PLATE P/N 27670 TO BE REPLACE WITH P/N 27909


Corrective Actions:
RESULTS
SERVICE BULLETIN:
1. PARKER SB 53065-29-001 INCORPORATED, UNIT RE-IDENTIFIED AS PN: 53065-09.
REPLACED PARTS:
1. BEARING CRADLE P/N 26178
2. SHAFT SEAL SUB ASSY P/N 24650
3. INTERNAL DRIVE SHAFT P/N 26146
4. RATE PISTON P/N 26147
5. SPRING HELICAL COMPRESSION P/N 27659
6. BARREL P/N 27664 S/N NW4202
7. PORT PLATE P/N 27909

SERVICE BULLETIN:
1. TO INCORPORATE PARKER SB 53065-29-001.

FINAL TEST:
1. PERFORM FINAL TEST IN ACCORDANCE WITH C.M.M. 29-11-76 REV 29, DATED JAN 26, 2024 & FOUND, SATISFACTORY.
",68552,29,80822024-01-19 10:20:48,787,HL8082,Closed,1yr6SwQOcFdOtZAZbbDnrSJ3fGdeQzwWJ,Fault,
77062024-01-17 11:46:16,,KAL,737_HL7706,KE806,2024. 1. 17,,,,APU Oil Temperature High,,,APU Oil Temperature High,,,,,,,,,,TRUE,TRUE,"[김민석]
 ￮ APU Oil Cooler Cleaning 작업요청 메일 발송 완료

APU OIL CLEANING 후 PARAMETER 확인 필요",1/18N 수행 완료,Predictive Alert,MID,11793966,2024. 1. 17,2024. 1. 23,"<1/19> APU OIL COOLER CLEANING 작업 수행
<1/22> TEMP HIGH 현상 동일. TCV 재고 0. 생산일정 확인 요청메일 발송.
<1/23> Spare APU 에서 TCV Canni 하여 교환 요청 완료 (NR 11816772)",8000,49,77062024-01-17 11:46:16,737,HL7706,Closed,,Dupe,https://docs.google.com/open?id=1oXq7m2S6gIW3Ejqb4z7u3jFjNMCHnfUefJ8sDxc15Wc
18d16833f3ae3509,787_HL7209_AHM_Wed Jan 17 2024 17:21:53 GMT+0900 (Korean Standard Time),AHM,787_HL7209,KE92,2024. 1. 17,,Alert-System,24-1003-S250,R1 VFSG OIL NEEDS SERVICING (24-1003-S250),,,R1 VFSG OIL NEEDS SERVICING (24-1003-S250),N/A,,Minor,,,,,,,FALSE,TRUE,"[장경돈] 
 - Service Information 발행",,Service Information,,,,2024. 1. 18,,0,24,787_HL72092024-01-17 18:05:47,787,HL7209,Closed,,N/A,
18d16d9546b4a445,787_HL8085_AHM_Wed Jan 17 2024 18:55:54 GMT+0900 (Korean Standard Time),AHM,787_HL8085,KE914,2024. 1. 17,,Alert-System,24-1002-S250,L2 VFSG OIL NEEDS SERVICING (24-1002-S250),,,L2 VFSG OIL NEEDS SERVICING (24-1002-S250),N/A,,Minor,,,,,,,FALSE,TRUE,"[장경돈] 
 - 기조치되어 Service Information 발행 불요",,No Action,,,,2024. 1. 18,,0,24,787_HL80852024-01-17 19:03:51,787,HL8085,Closed,,N/A,
220_HL7201Tue Jan 16 2024 10:13:48 GMT+0900 (Korean Standard Time),,KAL,220_HL7201, KE1570,2024. 1. 16,,,220-KAL-32-001,No.1 Brake Approaching Wear Limit (96%),,,No.1 Brake Approaching Wear Limit (96%),,,,,,,,,,FALSE,TRUE,[AMS SYS' MSG] Service Information 자동 발송 완료,,Service Information,,,,2024. 1. 16,[AMS SYS' MSG] 자동 종결,,32,220_HL7201Tue Jan 16 2024 10:13:48 GMT+0900 (Korean Standard Time),220,HL7201,Closed,,N/A,
76442024-01-15 16:21:14,,KAL,748_HL7644,KE0000,2024. 1. 15,,,748-KAL-27-002,Outboard Flap Position Discrepancy,,,Outboard Flap Position Discrepancy,,,,,,,,,,TRUE,FALSE,,1/17N 수행 완료,Predictive Alert,MID,11780154,2024. 1. 15,2024. 1. 18,"<01/17>
General Detail Visual Insp Result & Operational Check Result Normal
Transmission Service 미수행",52400,27,76442024-01-15 16:21:14,748,HL7644,Closed,,NFF,
80822024-01-15 16:53:12,,KAL,787_HL8082,KE000,2024. 1. 15,,,787-KAL-26-001,Engine Fire Detector (Left Aft Core - L ENG CH A) Resistance Fluctuation,,,Engine Fire Detector (Left Aft Core - L ENG CH A) Resistance Fluctuation,,,,,,,,,,TRUE,TRUE,"[이순호]
1) 아래 FIM 의거하여 Detail Wiring 점검 (M2611023 ~ D80012 ~ DM2611101P03)
     > Flight 중 저항 Fluctuation하는 현상이므로 Wire 흔들며 점검 요청 드립니다.
     * FIM : DMC-B787-A-26-10-F1-29A-421A-A (Left Aft Core Fire Detector 4 (Left Engine) channel A
                  is open, shorted, or has open ground.)
      * SSM : DMC-B787-A-26-11-11-02A-054A-D
2) Wiring 점검 결과 이상 발견 시 W30 Harness 를 SAVE로 교환
    (W30 Harness 가 아닌 타 부위에서 이상 발견 시, 해당 부품 교환)
3) Wiring 점검 결과 정상일 경우 SELMMP@koreanair.com 으로 점검 결과 송부 후 작업 종료",1/17D 수행 완료,Predictive Alert,HIGH,11787892,2024. 1. 15,2024. 1. 20,"- Wiring 점검 결과 정상 (WIRING CONTINUITY (2.3 Ohm), INSUL (250V 550 MOhm))
- 우천으로 W30 Harness 교환하지 않고 Connector Clean 후 작업종료
=> Monitoring  결과 저항 값 정상으로 환원됨
 <System Comment> Monitoring 후 1 Month 경과하여 자동 종결",0,26,80822024-01-15 16:53:12,787,HL8082,Closed,,Fault,
18d0168d8a35dd9f,787_HL8085_AHM_Sat Jan 13 2024 15:01:02 GMT+0900 (Korean Standard Time),AHM,787_HL8085,KE946,2024. 1. 13,HIGH,Alert-Service,32-0031-S110,MLG BRAKE 1 APPROACHING WEAR LIMIT (32-0031-S110),,,MLG BRAKE 1 APPROACHING WEAR LIMIT (32-0031-S110),N/A,,Minor,,,,,,,FALSE,TRUE,[장경돈] Service Information 발행 완료,,Service Information,,,,2024. 1. 13,,,32,787_HL80852024-01-13 16:04:09,787,HL8085,Closed,,N/A,
18cf7846cc149022,787_HL7208_AHM_Thu Jan 11 2024 16:54:57 GMT+0900 (Korean Standard Time),AHM,787_HL7208,KE916,2024. 1. 11,HIGH,Alert-Service,32-0033-S110,MLG BRAKE 3 APPROACHING WEAR LIMIT (32-0033-S110),,,MLG BRAKE 3 APPROACHING WEAR LIMIT (32-0033-S110),N/A,,Minor,,,,,,,FALSE,TRUE,[김민석] 현장 inform mail 발송 완료,,Service Information,,,,2024. 1. 12,,,32,787_HL72082024-01-11 17:09:06,787,HL7208,Closed,,N/A,
18cf3c34f70beb6e,787_HL7207_AHM_Wed Jan 10 2024 23:25:09 GMT+0900 (Korean Standard Time),AHM,787_HL7207,KE455,2024. 1. 10,MEDIUM,Alert-Service,32-0018-S090,RIGHT NLG TIRE PRESSURE BELOW SERVICING LIMIT (32-0018-S090),,,RIGHT NLG TIRE PRESSURE BELOW SERVICING LIMIT (32-0018-S090),N/A,,Minor,,,,,,,FALSE,TRUE,Service Information 발행 완료,,Service Information,,,,2024. 1. 11,,,32,787_HL72072024-01-11 00:11:06,787,HL7207,Closed,,N/A,
18ced40117c13a89,787_HL7208_AHM_Tue Jan 09 2024 17:04:05 GMT+0900 (Korean Standard Time),AHM,787_HL7208,KE92,2024. 1. 9,HIGH,Alert-Service,38-0002-S090,RIGHT WASTE TANK NEARLY FULL (38-0002-S090),,,RIGHT WASTE TANK NEARLY FULL (38-0002-S090),N/A,,Minor,,,,,,,FALSE,TRUE,"[박창훈]
￮ BOS - ICN 구간에서 Nearly Full 지시. 
  - 초도 발생건
  - 통상 ICN - BOS - ICN 구간의 사용량은 40~50%. 
  - BOS에서 LAV Drain 미시실 하였거나, 결함 가능성 있음. 
￮ Service Item 으로 조치 불요 하나 결함 발생 대비하여, Monitoring 의견. ",,No Action,,,,2024. 2. 2,,,38,787_HL72082024-01-09 18:05:53,787,HL7208,Closed,,N/A,
18cdfe7933e29284,330_HL8227_SPM_Sun Jan 07 2024 02:52:22 GMT+0900 (Korean Standard Time),SPM,330_HL8227,KE951,2024. 1. 7,MEDIUM,,,HIGH PRESSURE BLEED VALVE 1 (4000HA) ABNORMAL OPERATION,3611,,HIGH PRESSURE BLEED VALVE 1 (4000HA) ABNORMAL OPERATION,N/A,,Minor,,,,,,,TRUE,TRUE,"[박창훈]
 ￮ 2023-08-16 Engine Replaced
 ￮ 2023-11-25 이후 “HP BLEED-V (E1-4000HA)/ WRG: HP BLEED-V SOL CTL” CL2 MSG 다수 발생
    - Wiring Check 수행 하였으나, Result Normal.
    - Check Normal시 14HA1 Replay 교환 권고하고 있으나 SPM Model과 MSG와의 연관성을 찾기 어렵고 ,
    - SPM은 Wiring Check 및 HPV 교환을 권고 하고 있으므로 Valve 교환 Predictive Alert 발행
 ￮ HPV 교환 후 Monitoring 예정. 
    - Transient Time 정상, MSG 지속 발생 시 Relay 교환 검토
    - Transient Time 비정상, MSG 지속 발생 시 SPM Model 과 Relay와의 관계에 대해 제작사 문의
",1/9N 수행 완료,Predictive Alert,MID,11765436,2024. 1. 7,2024. 1. 15,"2024-03-04 (D)
 ￮ S/F 결과 Solenoid Push Rod Seized 결함 확인 되어 수리 후 입고 예정. 
2024-01-15 (D)
 ￮ Trend 개선 되어 Save - Unserviceable 판정 완료
 ￮ 현장 Feedback 및 Shop Finding 요청 완료. P/N : 6763D090000, S/N : 6763-01094
2024-01-09 (N)
 ￮ AVI Wiring Insp' Normal - 작업자 : 이철주
   - SOL RESISTANCE, WIRING RESISTANCE AND ISOL CHK NML FROM EEC TO HP BEED V/V 
   - MEASURED SOL CH A: 73 OHM, CH B 73 OHM, NML (40~140 OHM)
 ￮ HPV 교환 완료 - 작업자 : 최주호
   - HPV Manual Oper' Test시 Normal
  - SAVE 적용 교환 완료. ",12480,36,330_HL82272024-01-07 03:03:58,330,HL8227,Closed,,Fault,https://docs.google.com/open?id=1DjLEsCpzkcrGU1IbsgtlTyafwivx6ItKcJiU4MEi4wE
18cdfb4dac57f31d,787_HL7209_AHM_Sun Jan 07 2024 01:56:57 GMT+0900 (Korean Standard Time),AHM,787_HL7209,KE945,2024. 1. 7,,Alert-System,24-1003-S250,R1 VFSG OIL NEEDS SERVICING (24-1003-S250),,,R1 VFSG OIL NEEDS SERVICING (24-1003-S250),N/A,,Minor,,,,,,,FALSE,TRUE,"[박창훈]
 ￮ 최근 발생 이력 없음. 
 ￮ Servicing Information 발행 ",,Service Information,,,,2024. 1. 6,,0,24,787_HL72092024-01-07 02:08:44,787,HL7209,Closed,,N/A,https://docs.google.com/open?id=16HjCENtR5CkgutCVgxhgIGZ-meD-0rV55y-WN8p9y1I
18cdc3cebf2405be,787_HL8082_AHM_Sat Jan 06 2024 09:47:06 GMT+0900 (Korean Standard Time),AHM,787_HL8082,KE674,2024. 1. 6,,Alert-System,24-1004-S250,R2 VFSG OIL NEEDS SERVICING (24-1004-S250),,,R2 VFSG OIL NEEDS SERVICING (24-1004-S250),N/A,,Minor,,,,,,,FALSE,TRUE,"[김재민]
    ㅇ 검토내용
          - 2주 간격으로 Service Alert 발행 중
             > 과거 Service Alert 이력 : 2023.12.07 & 12.24
          - Very Slow Leak 의심

    ㅇ 조치내용 
          - Service Information E-Mail 발송 완료
          - 박안섭 과장 Inform 
             > R2 VFSG Oil 2주마다 Service Alert 뜨고 있으며 Cowl 주변 유심있게 봐달라고 요청
          - 손태락 부장 Inform 
             > 2주 마다 발생 중으로 즉각 조치 불요하나 참고하여 확인하시겠다고 함",,Service Information,,,,2024. 1. 6,"1. NO2 ENGINE 외부 및 R2 VFSG 외관 점검 결과 정상 (NO LEAK EVIDENCE)
2. SVC 2 Qtrs / DRAIN 1 Qtr",0,24,787_HL80822024-01-06 10:05:37,787,HL8082,Closed,,N/A,
18cd9fd0c3f663f7,787_HL8085_AHM_Fri Jan 05 2024 23:18:06 GMT+0900 (Korean Standard Time),AHM,787_HL8085,KE647,2024. 1. 5,MEDIUM,Alert-System,21-0184-EIS,LEFT RAM AIR SECONDARY HEAT EXCHANGER EFFICIENCY DEGRADED (21-0184-EIS),,,LEFT RAM AIR SECONDARY HEAT EXCHANGER EFFICIENCY DEGRADED (21-0184-EIS),N/A,,Minor,,,,,,,FALSE,TRUE,"[김재민]
 ㅇ 검토결과 : PECS Temp 정상 및 LAV/GLY Flow 정상으로 Monitoring 의견
      > 동편 (KE647) - PECS Temp : 85 (Limit : 100 이상) / LAV&GLY FLW : 27 (Limit : 23 이하)
      > 최근 LH HX Cleaning : 2023-03-27 (차기 : 2024-02-29)
      > 제작사 권고사항인 RAF Outlet Air Velocity CHK는 dP Sensor로 모니터링 되고 있으며,
         성능 저하시 PECS Temp로 추세 확인 가능하여 수행 불요 의견
",,No Action,,,,2024. 1. 6,"제작사 권고사항인 RAF Outlet Air Velocity CHK는 dP Sensor로 모니터링 되고 있으며,
성능 저하시 PECS Temp로 추세 확인 가능하여 추가 조치 불요
",,21,787_HL80852024-01-06 00:12:38,787,HL8085,Closed,,NFF,
18cd05e683a9967f,787_HL8083_AHM_Thu Jan 04 2024 02:28:16 GMT+0900 (Korean Standard Time),AHM,787_HL8083,KE677,2024. 1. 4,,Alert-Service,49-9013-S040A,APU OIL QUANTITY LOW (49-9013-S040A),,,APU OIL QUANTITY LOW (49-9013-S040A),N/A,,Minor,,,,,,,FALSE,TRUE,"[박창훈]
•ShutDown 후 Oil QTY 9.5qt로 정상. ",,No Action,,,,2024. 1. 3,,,49,787_HL80832024-01-04 03:03:18,787,HL8083,Closed,,N/A,
18ccb03f4834eeaf,330_HL8227_SPM_Wed Jan 03 2024 01:31:20 GMT+0900 (Korean Standard Time),SPM,330_HL8227,KE991,2024. 1. 3,MEDIUM,,,HYDRAULIC FLUID LEAK SUSPECTED ON YELLOW CIRCUIT (V2),2900,,HYDRAULIC FLUID LEAK SUSPECTED ON YELLOW CIRCUIT (V2),N/A,,Minor,,,,,,,TRUE,TRUE,"[박창훈]
•비정에 PR/PO시 HYD Leak Insp' 수행 요청. 
•공유 Spread Sheet 작성 하여 Level Monitoring, PR/PO 시에 사진 첨부 요청 함.
   https://docs.google.com/spreadsheets/d/19R4aAJt36LftwAOZZU8moRKF2VIvEk07-qJDthPjUoY/edit?usp=sharing
•Trend 지속 Monitoring 후, 추가 점검 예정.  ",1/15D 수행 완료,Predictive Alert,HIGH,11755112,2024. 1. 3,2024. 1. 15,"2024-01-15 (D)
 ￮ SPM Trend 개선
 ￮ 자체 모델 Slope Value 0.57 → 0.00 개선 확인 후 현장 Feedback 완료
2024-01-05 (D)
 ￮ Engine, W/W, Thrust Reserver 점검 수행.
 ￮ T/R Both Synchronous/Deploy Tube에서 HYD Leak 흔적 있어, B-Nut들 Retorque
 ￮ Sight Glass 확인 및 SPM 계속 확인 후 추가 Order 예정. 
 ",29298,29,330_HL82272024-01-03 02:09:30,330,HL8227,Closed,1PUIHGcws4zRsLE9AfQ1UEut0PClRouOv,Fault,https://docs.google.com/open?id=1afdqlYUoc3dtSRHwFMBWwthQYtPOg6CMLVXmMrNYvTU
18cc5d6ccb4cd16d,787_HL7207_AHM_Tue Jan 02 2024 01:23:56 GMT+0900 (Korean Standard Time),AHM,787_HL7207,KE92,2024. 1. 2,,Alert-System,24-1602-1525,GCU - MMSG 24-16002 W/ MONITOR CODE 1525/1576 COMBINATION DETECTED (24-1602-1525),,,GCU - MMSG 24-16002 W/ MONITOR CODE 1525/1576 COMBINATION DETECTED (24-1602-1525),N/A,,Minor,,,,,,,FALSE,TRUE,MSG 발생한 건으로 별도 조치 불요 (MOT Handling),,No Action,,,,2024. 1. 1,,,24,787_HL72072024-01-02 02:04:40,787,HL7207,Closed,,N/A,
220_HL8314Sat Dec 30 2023 12:12:27 GMT+0900 (Korean Standard Time),,KAL,220_HL8314, KE1603,2023. 12. 30,,,220-KAL-32-001,No.1 Brake Approaching Wear Limit (96%),,,No.1 Brake Approaching Wear Limit (96%),,,,,,,,,,FALSE,TRUE,[AMS SYS' MSG] Service Information 자동 발송 완료,,Service Information,,,,2023. 12. 30,[AMS SYS' MSG] 자동 종결,,32,220_HL8314Sat Dec 30 2023 12:12:27 GMT+0900 (Korean Standard Time),220,HL8314,Closed,,N/A,https://docs.google.com/open?id=1GyAbIDMtyWg2LVIbJdZFjkOIymlXnXnN-SYT-o85zAU
18ca8215a6f29b7b,787_HL7208_AHM_Wed Dec 27 2023 06:56:45 GMT+0900 (Korean Standard Time),AHM,787_HL7208,KE672,2023. 12. 27,,Alert-System,24-1003-S250,R1 VFSG OIL NEEDS SERVICING (24-1003-S250),,,R1 VFSG OIL NEEDS SERVICING (24-1003-S250),N/A,,Minor,,,,,,,FALSE,TRUE,[김재민] 현장 Informed,,Service Information,,,,2023. 12. 27,2QT 보급,0,24,787_HL72082023-12-27 07:04:42,787,HL7208,Closed,,N/A,
80842023-12-26 16:01:33,,KAL,787_HL8084,KE962,2023. 12. 26,,,787-KAL-32-001,NO.3 BRAKE ABNORMAL WEAR INDICATION,,,NO.3 BRAKE ABNORMAL WEAR INDICATION,,,,,,,,,,TRUE,TRUE,NO.3 BRAKE 교환 요함,1/10N 수행 완료,Predictive Alert,MID,11735464,2023. 12. 26,2024. 1. 10,"￮ Replaced No.3 Brake Assy. 
  - Off P/N : C20648000, S/N : 4113C20648
Shop Finding : EBA MOTORS PARKING BRAKE FAILED",14432,32,80842023-12-26 16:01:33,787,HL8084,Closed,,Fault,
220_HL7201Mon Dec 25 2023 10:12:00 GMT+0900 (Korean Standard Time),,KAL,220_HL7201, KE1604,2023. 12. 25,,,220-KAL-32-001,No.4 Brake Approaching Wear Limit (96%),,,No.4 Brake Approaching Wear Limit (96%),,,,,,,,,,FALSE,TRUE,[AMS SYS' MSG] Service Information 자동 발송 완료,,Service Information,,,,2023. 12. 25,[AMS SYS' MSG] 자동 종결,,32,220_HL7201Mon Dec 25 2023 10:12:00 GMT+0900 (Korean Standard Time),220,HL7201,Closed,,N/A,
18c9956be5afb141,787_HL8082_AHM_Sun Dec 24 2023 10:00:47 GMT+0900 (Korean Standard Time),AHM,787_HL8082,KE674,2023. 12. 24,,Alert-System,24-1004-S250,R2 VFSG OIL NEEDS SERVICING (24-1004-S250),,,R2 VFSG OIL NEEDS SERVICING (24-1004-S250),N/A,,Minor,,,,,,,TRUE,TRUE,"[장경돈] 
 - VFSG Oil Service NR 발행 ","12/24D 수행 완료
C37126416 로 수행완료",Predictive Alert,HIGH,11729854,2023. 12. 25,2023. 12. 25,• 1.5qt Serviced. ,0,24,787_HL80822023-12-24 11:05:16,787,HL8082,Closed,,N/A,
18c928efd64ae70c,787_HL8083_AHM_Sat Dec 23 2023 02:24:51 GMT+0900 (Korean Standard Time),AHM,787_HL8083,KE673,2023. 12. 23,MEDIUM,Alert-Service,32-0009-S090,MLG TIRE PRESSURE 1 BELOW THE SERVICING LIMIT (32-0009-S090),,,MLG TIRE PRESSURE 1 BELOW THE SERVICING LIMIT (32-0009-S090),N/A,,Minor,,,,,,,FALSE,TRUE,자체 Trend 확인 시 추가 조치 불요,,No Action,,,,2023. 12. 23,,,32,787_HL80832023-12-23 03:06:48,787,HL8083,Closed,,N/A,
18c8d7889ab67dd2,787_HL7207_AHM_Fri Dec 22 2023 02:42:14 GMT+0900 (Korean Standard Time),AHM,787_HL7207,KE673,2023. 12. 22,MEDIUM,Alert-Service,32-0014-S090,MLG TIRE PRESSURE 6 BELOW SERVICING LIMIT (32-0014-S090),,,MLG TIRE PRESSURE 6 BELOW SERVICING LIMIT (32-0014-S090),N/A,,Minor,,,,,,,FALSE,TRUE,자체 모델로 재확인 결과 Servicing 불요,,No Action,,,,2023. 12. 21,,,32,787_HL72072023-12-22 04:03:48,787,HL7207,Closed,,N/A,
18c8d7883a5cb9f0,787_HL7207_AHM_Fri Dec 22 2023 02:42:12 GMT+0900 (Korean Standard Time),AHM,787_HL7207,KE673,2023. 12. 22,MEDIUM,Alert-Service,32-0009-S090,MLG TIRE PRESSURE 1 BELOW THE SERVICING LIMIT (32-0009-S090),,,MLG TIRE PRESSURE 1 BELOW THE SERVICING LIMIT (32-0009-S090),N/A,,Minor,,,,,,,FALSE,TRUE,자체 모델로 재확인 결과 Servicing 불요,,No Action,,,,2023. 12. 21,,,32,787_HL72072023-12-22 04:03:50,787,HL7207,Closed,,N/A,
18c8d07713b26a6b,787_HL8082_AHM_Fri Dec 22 2023 00:38:42 GMT+0900 (Korean Standard Time),AHM,787_HL8082,KE455,2023. 12. 22,MEDIUM,Alert-Service,32-0012-S090,MLG TIRE PRESSURE 4 BELOW SERVICING LIMIT (32-0012-S090),,,MLG TIRE PRESSURE 4 BELOW SERVICING LIMIT (32-0012-S090),N/A,,Minor,,,,,,,FALSE,TRUE,자체 모델로 재확인 결과 Servicing 불요,,No Action,,,,2023. 12. 21,,,32,787_HL80822023-12-22 01:03:30,787,HL8082,Closed,,N/A,
18c887767bc04515,787_HL7208_AHM_Thu Dec 21 2023 03:22:53 GMT+0900 (Korean Standard Time),AHM,787_HL7208,KE673,2023. 12. 21,MEDIUM,Alert-Service,32-0010-S090,MLG TIRE PRESSURE 2 BELOW SERVICING IMIT (32-0010-S090),,,MLG TIRE PRESSURE 2 BELOW SERVICING IMIT (32-0010-S090),N/A,,Minor,,,,,,,FALSE,TRUE,자체 모델로 재확인 결과 Servicing 불요,,No Action,,,,2023. 12. 20,,,32,787_HL72082023-12-21 04:02:58,787,HL7208,Closed,,N/A,
